1	A K Q J T	SF	Royal Flush
2	K Q J T 9	SF	King-High Straight Flush
3	Q J T 9 8	SF	Queen-High Straight Flush
4	J T 9 8 7	SF	Jack-High Straight Flush
5	T 9 8 7 6	SF	Ten-High Straight Flush
6	A 9 8 7 6	SF	Nine-High Straight Flush
7	A A A A K	4K	Four Aces
8	A A A A Q	4K	Four Aces
9	A A A A J	4K	Four Aces
10	A A A A T	4K	Four Aces
11	A A A A 9	4K	Four Aces
12	A A A A 8	4K	Four Aces
13	A A A A 7	4K	Four Aces
14	A A A A 6	4K	Four Aces
15	K K K K A	4K	Four Kings
16	K K K K Q	4K	Four Kings
17	K K K K J	4K	Four Kings
18	K K K K T	4K	Four Kings
19	K K K K 9	4K	Four Kings
20	K K K K 8	4K	Four Kings
21	K K K K 7	4K	Four Kings
22	K K K K 6	4K	Four Kings
23	Q Q Q Q A	4K	Four Queens
24	Q Q Q Q K	4K	Four Queens
25	Q Q Q Q J	4K	Four Queens
26	Q Q Q Q T	4K	Four Queens
27	Q Q Q Q 9	4K	Four Queens
28	Q Q Q Q 8	4K	Four Queens
29	Q Q Q Q 7	4K	Four Queens
30	Q Q Q Q 6	4K	Four Queens
31	J J J J A	4K	Four Jacks
32	J J J J K	4K	Four Jacks
33	J J J J Q	4K	Four Jacks
34	J J J J T	4K	Four Jacks
35	J J J J 9	4K	Four Jacks
36	J J J J 8	4K	Four Jacks
37	J J J J 7	4K	Four Jacks
38	J J J J 6	4K	Four Jacks
39	T T T T A	4K	Four Tens
40	T T T T K	4K	Four Tens
41	T T T T Q	4K	Four Tens
42	T T T T J	4K	Four Tens
43	T T T T 9	4K	Four Tens
44	T T T T 8	4K	Four Tens
45	T T T T 7	4K	Four Tens
46	T T T T 6	4K	Four Tens
47	9 9 9 9 A	4K	Four Nines
48	9 9 9 9 K	4K	Four Nines
49	9 9 9 9 Q	4K	Four Nines
50	9 9 9 9 J	4K	Four Nines
51	9 9 9 9 T	4K	Four Nines
52	9 9 9 9 8	4K	Four Nines
53	9 9 9 9 7	4K	Four Nines
54	9 9 9 9 6	4K	Four Nines
55	8 8 8 8 A	4K	Four Eights
56	8 8 8 8 K	4K	Four Eights
57	8 8 8 8 Q	4K	Four Eights
58	8 8 8 8 J	4K	Four Eights
59	8 8 8 8 T	4K	Four Eights
60	8 8 8 8 9	4K	Four Eights
61	8 8 8 8 7	4K	Four Eights
62	8 8 8 8 6	4K	Four Eights
63	7 7 7 7 A	4K	Four Sevens
64	7 7 7 7 K	4K	Four Sevens
65	7 7 7 7 Q	4K	Four Sevens
66	7 7 7 7 J	4K	Four Sevens
67	7 7 7 7 T	4K	Four Sevens
68	7 7 7 7 9	4K	Four Sevens
69	7 7 7 7 8	4K	Four Sevens
70	7 7 7 7 6	4K	Four Sevens
71	6 6 6 6 A	4K	Four Sixes
72	6 6 6 6 K	4K	Four Sixes
73	6 6 6 6 Q	4K	Four Sixes
74	6 6 6 6 J	4K	Four Sixes
75	6 6 6 6 T	4K	Four Sixes
76	6 6 6 6 9	4K	Four Sixes
77	6 6 6 6 8	4K	Four Sixes
78	6 6 6 6 7	4K	Four Sixes
79	A K Q J 9	F	Ace-High Flush
80	A K Q J 8	F	Ace-High Flush
81	A K Q J 7	F	Ace-High Flush
82	A K Q J 6	F	Ace-High Flush
83	A K Q T 9	F	Ace-High Flush
84	A K Q T 8	F	Ace-High Flush
85	A K Q T 7	F	Ace-High Flush
86	A K Q T 6	F	Ace-High Flush
87	A K Q 9 8	F	Ace-High Flush
88	A K Q 9 7	F	Ace-High Flush
89	A K Q 9 6	F	Ace-High Flush
90	A K Q 8 7	F	Ace-High Flush
91	A K Q 8 6	F	Ace-High Flush
92	A K Q 7 6	F	Ace-High Flush
93	A K J T 9	F	Ace-High Flush
94	A K J T 8	F	Ace-High Flush
95	A K J T 7	F	Ace-High Flush
96	A K J T 6	F	Ace-High Flush
97	A K J 9 8	F	Ace-High Flush
98	A K J 9 7	F	Ace-High Flush
99	A K J 9 6	F	Ace-High Flush
100	A K J 8 7	F	Ace-High Flush
101	A K J 8 6	F	Ace-High Flush
102	A K J 7 6	F	Ace-High Flush
103	A K T 9 8	F	Ace-High Flush
104	A K T 9 7	F	Ace-High Flush
105	A K T 9 6	F	Ace-High Flush
106	A K T 8 7	F	Ace-High Flush
107	A K T 8 6	F	Ace-High Flush
108	A K T 7 6	F	Ace-High Flush
109	A K 9 8 7	F	Ace-High Flush
110	A K 9 8 6	F	Ace-High Flush
111	A K 9 7 6	F	Ace-High Flush
112	A K 8 7 6	F	Ace-High Flush
113	A Q J T 9	F	Ace-High Flush
114	A Q J T 8	F	Ace-High Flush
115	A Q J T 7	F	Ace-High Flush
116	A Q J T 6	F	Ace-High Flush
117	A Q J 9 8	F	Ace-High Flush
118	A Q J 9 7	F	Ace-High Flush
119	A Q J 9 6	F	Ace-High Flush
120	A Q J 8 7	F	Ace-High Flush
121	A Q J 8 6	F	Ace-High Flush
122	A Q J 7 6	F	Ace-High Flush
123	A Q T 9 8	F	Ace-High Flush
124	A Q T 9 7	F	Ace-High Flush
125	A Q T 9 6	F	Ace-High Flush
126	A Q T 8 7	F	Ace-High Flush
127	A Q T 8 6	F	Ace-High Flush
128	A Q T 7 6	F	Ace-High Flush
129	A Q 9 8 7	F	Ace-High Flush
130	A Q 9 8 6	F	Ace-High Flush
131	A Q 9 7 6	F	Ace-High Flush
132	A Q 8 7 6	F	Ace-High Flush
133	A J T 9 8	F	Ace-High Flush
134	A J T 9 7	F	Ace-High Flush
135	A J T 9 6	F	Ace-High Flush
136	A J T 8 7	F	Ace-High Flush
137	A J T 8 6	F	Ace-High Flush
138	A J T 7 6	F	Ace-High Flush
139	A J 9 8 7	F	Ace-High Flush
140	A J 9 8 6	F	Ace-High Flush
141	A J 9 7 6	F	Ace-High Flush
142	A J 8 7 6	F	Ace-High Flush
143	A T 9 8 7	F	Ace-High Flush
144	A T 9 8 6	F	Ace-High Flush
145	A T 9 7 6	F	Ace-High Flush
146	A T 8 7 6	F	Ace-High Flush
147	K Q J T 8	F	King-High Flush
148	K Q J T 7	F	King-High Flush
149	K Q J T 6	F	King-High Flush
150	K Q J 9 8	F	King-High Flush
151	K Q J 9 7	F	King-High Flush
152	K Q J 9 6	F	King-High Flush
153	K Q J 8 7	F	King-High Flush
154	K Q J 8 6	F	King-High Flush
155	K Q J 7 6	F	King-High Flush
156	K Q T 9 8	F	King-High Flush
157	K Q T 9 7	F	King-High Flush
158	K Q T 9 6	F	King-High Flush
159	K Q T 8 7	F	King-High Flush
160	K Q T 8 6	F	King-High Flush
161	K Q T 7 6	F	King-High Flush
162	K Q 9 8 7	F	King-High Flush
163	K Q 9 8 6	F	King-High Flush
164	K Q 9 7 6	F	King-High Flush
165	K Q 8 7 6	F	King-High Flush
166	K J T 9 8	F	King-High Flush
167	K J T 9 7	F	King-High Flush
168	K J T 9 6	F	King-High Flush
169	K J T 8 7	F	King-High Flush
170	K J T 8 6	F	King-High Flush
171	K J T 7 6	F	King-High Flush
172	K J 9 8 7	F	King-High Flush
173	K J 9 8 6	F	King-High Flush
174	K J 9 7 6	F	King-High Flush
175	K J 8 7 6	F	King-High Flush
176	K T 9 8 7	F	King-High Flush
177	K T 9 8 6	F	King-High Flush
178	K T 9 7 6	F	King-High Flush
179	K T 8 7 6	F	King-High Flush
180	K 9 8 7 6	F	King-High Flush
181	Q J T 9 7	F	Queen-High Flush
182	Q J T 9 6	F	Queen-High Flush
183	Q J T 8 7	F	Queen-High Flush
184	Q J T 8 6	F	Queen-High Flush
185	Q J T 7 6	F	Queen-High Flush
186	Q J 9 8 7	F	Queen-High Flush
187	Q J 9 8 6	F	Queen-High Flush
188	Q J 9 7 6	F	Queen-High Flush
189	Q J 8 7 6	F	Queen-High Flush
190	Q T 9 8 7	F	Queen-High Flush
191	Q T 9 8 6	F	Queen-High Flush
192	Q T 9 7 6	F	Queen-High Flush
193	Q T 8 7 6	F	Queen-High Flush
194	Q 9 8 7 6	F	Queen-High Flush
195	J T 9 8 6	F	Jack-High Flush
196	J T 9 7 6	F	Jack-High Flush
197	J T 8 7 6	F	Jack-High Flush
198	J 9 8 7 6	F	Jack-High Flush
199	A A A K K	FH	Aces Full over Kings
200	A A A Q Q	FH	Aces Full over Queens
201	A A A J J	FH	Aces Full over Jacks
202	A A A T T	FH	Aces Full over Tens
203	A A A 9 9	FH	Aces Full over Nines
204	A A A 8 8	FH	Aces Full over Eights
205	A A A 7 7	FH	Aces Full over Sevens
206	A A A 6 6	FH	Aces Full over Sixes
207	K K K A A	FH	Kings Full over Aces
208	K K K Q Q	FH	Kings Full over Queens
209	K K K J J	FH	Kings Full over Jacks
210	K K K T T	FH	Kings Full over Tens
211	K K K 9 9	FH	Kings Full over Nines
212	K K K 8 8	FH	Kings Full over Eights
213	K K K 7 7	FH	Kings Full over Sevens
214	K K K 6 6	FH	Kings Full over Sixes
215	Q Q Q A A	FH	Queens Full over Aces
216	Q Q Q K K	FH	Queens Full over Kings
217	Q Q Q J J	FH	Queens Full over Jacks
218	Q Q Q T T	FH	Queens Full over Tens
219	Q Q Q 9 9	FH	Queens Full over Nines
220	Q Q Q 8 8	FH	Queens Full over Eights
221	Q Q Q 7 7	FH	Queens Full over Sevens
222	Q Q Q 6 6	FH	Queens Full over Sixes
223	J J J A A	FH	Jacks Full over Aces
224	J J J K K	FH	Jacks Full over Kings
225	J J J Q Q	FH	Jacks Full over Queens
226	J J J T T	FH	Jacks Full over Tens
227	J J J 9 9	FH	Jacks Full over Nines
228	J J J 8 8	FH	Jacks Full over Eights
229	J J J 7 7	FH	Jacks Full over Sevens
230	J J J 6 6	FH	Jacks Full over Sixes
231	T T T A A	FH	Tens Full over Aces
232	T T T K K	FH	Tens Full over Kings
233	T T T Q Q	FH	Tens Full over Queens
234	T T T J J	FH	Tens Full over Jacks
235	T T T 9 9	FH	Tens Full over Nines
236	T T T 8 8	FH	Tens Full over Eights
237	T T T 7 7	FH	Tens Full over Sevens
238	T T T 6 6	FH	Tens Full over Sixes
239	9 9 9 A A	FH	Nines Full over Aces
240	9 9 9 K K	FH	Nines Full over Kings
241	9 9 9 Q Q	FH	Nines Full over Queens
242	9 9 9 J J	FH	Nines Full over Jacks
243	9 9 9 T T	FH	Nines Full over Tens
244	9 9 9 8 8	FH	Nines Full over Eights
245	9 9 9 7 7	FH	Nines Full over Sevens
246	9 9 9 6 6	FH	Nines Full over Sixes
247	8 8 8 A A	FH	Eights Full over Aces
248	8 8 8 K K	FH	Eights Full over Kings
249	8 8 8 Q Q	FH	Eights Full over Queens
250	8 8 8 J J	FH	Eights Full over Jacks
251	8 8 8 T T	FH	Eights Full over Tens
252	8 8 8 9 9	FH	Eights Full over Nines
253	8 8 8 7 7	FH	Eights Full over Sevens
254	8 8 8 6 6	FH	Eights Full over Sixes
255	7 7 7 A A	FH	Sevens Full over Aces
256	7 7 7 K K	FH	Sevens Full over Kings
257	7 7 7 Q Q	FH	Sevens Full over Queens
258	7 7 7 J J	FH	Sevens Full over Jacks
259	7 7 7 T T	FH	Sevens Full over Tens
260	7 7 7 9 9	FH	Sevens Full over Nines
261	7 7 7 8 8	FH	Sevens Full over Eights
262	7 7 7 6 6	FH	Sevens Full over Sixes
263	6 6 6 A A	FH	Sixes Full over Aces
264	6 6 6 K K	FH	Sixes Full over Kings
265	6 6 6 Q Q	FH	Sixes Full over Queens
266	6 6 6 J J	FH	Sixes Full over Jacks
267	6 6 6 T T	FH	Sixes Full over Tens
268	6 6 6 9 9	FH	Sixes Full over Nines
269	6 6 6 8 8	FH	Sixes Full over Eights
270	6 6 6 7 7	FH	Sixes Full over Sevens
271	A K Q J T	S	Ace-High Straight
272	K Q J T 9	S	King-High Straight
273	Q J T 9 8	S	Queen-High Straight
274	J T 9 8 7	S	Jack-High Straight
275	T 9 8 7 6	S	Ten-High Straight
276	A 9 8 7 6	S	Nine-High Straight
277	A A A K Q	3K	Three Aces
278	A A A K J	3K	Three Aces
279	A A A K T	3K	Three Aces
280	A A A K 9	3K	Three Aces
281	A A A K 8	3K	Three Aces
282	A A A K 7	3K	Three Aces
283	A A A K 6	3K	Three Aces
284	A A A Q J	3K	Three Aces
285	A A A Q T	3K	Three Aces
286	A A A Q 9	3K	Three Aces
287	A A A Q 8	3K	Three Aces
288	A A A Q 7	3K	Three Aces
289	A A A Q 6	3K	Three Aces
290	A A A J T	3K	Three Aces
291	A A A J 9	3K	Three Aces
292	A A A J 8	3K	Three Aces
293	A A A J 7	3K	Three Aces
294	A A A J 6	3K	Three Aces
295	A A A T 9	3K	Three Aces
296	A A A T 8	3K	Three Aces
297	A A A T 7	3K	Three Aces
298	A A A T 6	3K	Three Aces
299	A A A 9 8	3K	Three Aces
300	A A A 9 7	3K	Three Aces
301	A A A 9 6	3K	Three Aces
302	A A A 8 7	3K	Three Aces
303	A A A 8 6	3K	Three Aces
304	A A A 7 6	3K	Three Aces
